===============================================================================
Id,snp_lr,len,datetime,open,high,low,close,volume,openinterest,lstm_prediction,LSTM_Ind,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
190,snp_lr,190,2018-09-24 23:59:59.999989,131.27999877929688,135.66999816894528,130.6300048828125,134.8800048828125,1421400.0,135.016118145874,135.016118145874,LSTM_Ind,190,736961.9999999999,Broker,190,993.481654124027,11983.161665048026,BuySell,190,,,Trades - Net Profit/Loss,190,,
191,snp_lr,191,2018-09-25 23:59:59.999989,135.30000305175778,136.33999633789062,134.52000427246094,135.55000305175778,1092400.0,135.97036174889044,135.97036174889044,LSTM_Ind,191,736962.9999999999,Broker,191,993.481654124027,12037.75141310602,BuySell,191,,,Trades - Net Profit/Loss,191,,
192,snp_lr,192,2018-09-26 23:59:59.999989,136.22000122070312,137.22999572753906,134.33999633789062,134.52999877929688,1395900.0,135.17963969512732,135.17963969512732,LSTM_Ind,192,736963.9999999999,Broker,192,993.481654124027,11954.644057246567,BuySell,192,,,Trades - Net Profit/Loss,192,,
193,snp_lr,193,2018-09-27 23:59:59.999989,134.8699951171875,137.61000061035156,134.66000366210938,137.07000732421878,1293500.0,137.366212669609,137.366212669609,LSTM_Ind,193,736964.9999999999,Broker,193,993.481654124027,12161.597498254792,BuySell,193,,,Trades - Net Profit/Loss,193,,
194,snp_lr,194,2018-09-28 23:59:59.999989,137.07000732421878,139.60000610351562,136.42999267578122,137.99000549316406,1770800.0,138.4579190021583,138.4579190021583,LSTM_Ind,194,736965.9999999999,Broker,194,993.481654124027,12236.556610957443,BuySell,194,,,Trades - Net Profit/Loss,194,,
195,snp_lr,195,2018-10-01 23:59:59.999989,138.1199951171875,139.91000366210938,135.55000305175778,137.41000366210938,1790100.0,137.8600514088345,137.8600514088345,LSTM_Ind,195,736968.9999999999,Broker,195,993.481654124027,12189.299535792157,BuySell,195,,,Trades - Net Profit/Loss,195,,
196,snp_lr,196,2018-10-02 23:59:59.999989,138.0,138.0,133.75,134.3800048828125,1932300.0,134.98897634337652,134.98897634337652,LSTM_Ind,196,736969.9999999999,Broker,196,993.481654124027,11942.422935758716,BuySell,196,,,Trades - Net Profit/Loss,196,,
197,snp_lr,197,2018-10-03 23:59:59.999989,135.0,136.27000427246094,133.91000366210938,136.11000061035156,1623600.0,136.3524574673401,136.3524574673401,LSTM_Ind,197,736970.9999999999,Broker,197,993.481654124027,12083.378590990476,BuySell,197,,,Trades - Net Profit/Loss,197,,
198,snp_lr,198,2018-10-04 23:59:59.999989,135.17999267578122,135.75999450683594,129.47000122070312,131.8800048828125,1972600.0,132.2966056484624,132.2966056484624,LSTM_Ind,198,736971.9999999999,Broker,198,993.481654124027,11738.729289312154,BuySell,198,,,Trades - Net Profit/Loss,198,,
199,snp_lr,199,2018-10-05 23:59:59.999989,132.25999450683594,133.80000305175778,128.60000610351562,130.60000610351562,1370100.0,131.07105215260052,131.07105215260052,LSTM_Ind,199,736972.9999999999,Broker,199,993.481654124027,11634.438241791304,BuySell,199,,,Trades - Net Profit/Loss,199,,
200,snp_lr,200,2018-10-08 23:59:59.999989,129.55999755859378,129.99000549316406,124.77999877929688,126.81999969482422,1755000.0,127.23726320902732,127.23726320902732,LSTM_Ind,200,736975.9999999999,Broker,200,993.481654124027,11326.452926200214,BuySell,200,,,Trades - Net Profit/Loss,200,,
201,snp_lr,201,2018-10-09 23:59:59.999989,126.7300033569336,130.0,124.37999725341795,127.9499969482422,1602300.0,128.21714987521585,128.21714987521585,LSTM_Ind,201,736976.9999999999,Broker,201,993.481654124027,11418.522230609538,BuySell,201,,,Trades - Net Profit/Loss,201,,
202,snp_lr,202,2018-10-10 23:59:59.999989,129.99000549316406,130.25,121.0999984741211,122.25,2616700.0,123.07306783874287,123.07306783874287,LSTM_Ind,202,736977.9999999999,Broker,202,993.481654124027,10954.100965360849,BuySell,202,,,Trades - Net Profit/Loss,202,,
203,snp_lr,203,2018-10-11 23:59:59.999989,122.33000183105469,124.91000366210938,120.8000030517578,122.26000213623048,2595100.0,122.81584364442004,122.81584364442004,LSTM_Ind,203,736978.9999999999,Broker,203,993.481654124027,10954.915914001265,BuySell,203,,,Trades - Net Profit/Loss,203,,
204,snp_lr,204,2018-10-12 23:59:59.999989,126.7300033569336,130.89999389648438,125.86000061035156,129.05000305175778,2571800.0,129.3970677080646,129.3970677080646,LSTM_Ind,204,736979.9999999999,Broker,204,993.481654124027,11508.147932344962,BuySell,204,,,Trades - Net Profit/Loss,204,,
205,snp_lr,205,2018-10-15 23:59:59.999989,128.27000427246094,129.42999267578122,124.4800033569336,127.77999877929688,1375600.0,127.96423707103328,127.96423707103328,LSTM_Ind,205,736982.9999999999,Broker,205,993.481654124027,11404.671211840852,BuySell,205,,,Trades - Net Profit/Loss,205,,
206,snp_lr,206,2018-10-16 23:59:59.999989,129.27999877929688,132.36000061035156,129.25,132.02000427246094,1792300.0,132.28535064453388,132.28535064453388,LSTM_Ind,206,736983.9999999999,Broker,206,993.481654124027,11750.136083783267,BuySell,206,,,Trades - Net Profit/Loss,206,,
207,snp_lr,207,2018-10-17 23:59:59.999989,132.75,133.66000366210938,130.39999389648438,132.05999755859378,1225300.0,132.45511781741158,132.45511781741158,LSTM_Ind,207,736984.9999999999,Broker,207,993.481654124027,11753.394635097578,BuySell,207,,,Trades - Net Profit/Loss,207,,
208,snp_lr,208,2018-10-18 23:59:59.999989,131.17999267578122,131.17999267578122,124.8499984741211,126.87000274658205,2414500.0,127.34574570781463,127.34574570781463,LSTM_Ind,208,736985.9999999999,Broker,208,993.481654124027,11330.527047778618,BuySell,208,,,Trades - Net Profit/Loss,208,,
209,snp_lr,209,2018-10-19 23:59:59.999989,127.81999969482422,128.89999389648438,122.02999877929688,122.4499969482422,2095200.0,123.31028790347852,123.31028790347852,LSTM_Ind,209,736986.9999999999,Broker,209,993.481654124027,10970.396208427104,BuySell,209,,,Trades - Net Profit/Loss,209,,
210,snp_lr,210,2018-10-22 23:59:59.999989,122.69000244140624,123.05999755859376,120.0199966430664,120.51000213623048,2229800.0,121.09022138804038,121.09022138804038,LSTM_Ind,210,736989.9999999999,Broker,210,993.481654124027,10812.330361488674,BuySell,210,,,Trades - Net Profit/Loss,210,,
211,snp_lr,211,2018-10-23 23:59:59.999989,117.7699966430664,119.43000030517578,115.8000030517578,118.77999877929688,2289300.0,118.9636256035102,118.9636256035102,LSTM_Ind,211,736990.9999999999,Broker,211,993.481654124027,10671.374084633235,BuySell,211,,,Trades - Net Profit/Loss,211,,
212,snp_lr,212,2018-10-24 23:59:59.999989,118.75,119.62999725341795,110.81999969482422,110.97000122070312,2730000.0,111.97239250350636,111.97239250350636,LSTM_Ind,212,736991.9999999999,Broker,212,993.481654124027,10035.035332053754,BuySell,212,,,Trades - Net Profit/Loss,212,,
213,snp_lr,213,2018-10-25 23:59:59.999989,116.83000183105469,124.9800033569336,116.3000030517578,120.6999969482422,3890900.0,121.19482073197676,121.19482073197676,LSTM_Ind,213,736992.9999999999,Broker,213,993.481654124027,10827.81065591451,BuySell,213,,,Trades - Net Profit/Loss,213,,
214,snp_lr,214,2018-10-26 23:59:59.999989,116.18000030517578,123.45999908447266,116.18000030517578,120.05999755859376,2604300.0,120.5251912170374,120.5251912170374,LSTM_Ind,214,736993.9999999999,Broker,214,993.481654124027,10775.665132154087,BuySell,214,,,Trades - Net Profit/Loss,214,,
215,snp_lr,215,2018-10-29 23:59:59.999989,122.3499984741211,122.83000183105469,109.33999633789062,111.72000122070312,4546200.0,112.55292511181689,112.55292511181689,LSTM_Ind,215,736996.9999999999,Broker,215,993.481654124027,10096.143425987722,BuySell,215,,,Trades - Net Profit/Loss,215,,
216,snp_lr,216,2018-10-30 23:59:59.999989,121.52999877929688,125.48999786376952,117.5199966430664,124.01000213623048,7151000.0,123.88747110157827,123.88747110157827,LSTM_Ind,216,736997.9999999999,Broker,216,993.481654124027,11097.501466513859,BuySell,216,,,Trades - Net Profit/Loss,216,,
217,snp_lr,217,2018-10-31 23:59:59.999989,125.5,130.00999450683594,124.13999938964844,128.8699951171875,3394500.0,128.97695765785852,128.97695765785852,LSTM_Ind,217,736998.9999999999,Broker,217,993.481654124027,11493.481343312189,BuySell,217,,,Trades - Net Profit/Loss,217,,
218,snp_lr,218,2018-11-01 23:59:59.999989,129.66000366210938,129.94999694824222,125.93000030517578,128.91000366210938,1818000.0,129.05486700737762,129.05486700737762,LSTM_Ind,218,736999.9999999999,Broker,218,993.481654124027,11496.74113787385,BuySell,218,,,Trades - Net Profit/Loss,218,,
219,snp_lr,219,2018-11-02 23:59:59.999989,128.80000305175778,130.16000366210938,126.66000366210938,128.3699951171875,1565600.0,128.77532528742046,128.77532528742046,LSTM_Ind,219,737000.9999999999,Broker,219,993.481654124027,11452.742614022876,BuySell,219,,,Trades - Net Profit/Loss,219,,
220,snp_lr,220,2018-11-05 23:59:59.999989,128.61000061035156,128.99000549316406,124.5500030517578,126.6999969482422,1571300.0,127.03182163257335,127.03182163257335,LSTM_Ind,220,737003.9999999999,Broker,220,993.481654124027,11316.675407386258,BuySell,220,,,Trades - Net Profit/Loss,220,,
221,snp_lr,221,2018-11-06 23:59:59.999989,125.55999755859376,127.29000091552734,121.88999938964844,123.68000030517578,1774800.0,124.1943822264288,124.1943822264288,LSTM_Ind,221,737004.9999999999,Broker,221,993.481654124027,11070.613755993229,BuySell,221,,,Trades - Net Profit/Loss,221,,
222,snp_lr,222,2018-11-07 23:59:59.999989,126.1500015258789,128.13999938964844,124.5500030517578,125.80999755859376,3921000.0,126.34264428158836,126.34264428158836,LSTM_Ind,222,737005.9999999999,Broker,222,993.481654124027,11244.160518981176,BuySell,222,,,Trades - Net Profit/Loss,222,,
223,snp_lr,223,2018-11-08 23:59:59.999989,129.11000061035156,129.97999572753906,117.8000030517578,119.13999938964844,7484000.0,120.13622868028106,120.13622868028106,LSTM_Ind,223,737006.9999999999,Broker,223,993.481654124027,10700.706019451432,BuySell,223,,,Trades - Net Profit/Loss,223,,
224,snp_lr,224,2018-11-09 23:59:59.999989,115.63999938964844,116.38999938964844,109.33999633789062,113.0500030517578,6327800.0,113.24604935735238,113.24604935735238,LSTM_Ind,224,737007.9999999999,Broker,224,993.481654124027,10204.508595086974,BuySell,224,,,Trades - Net Profit/Loss,224,,
225,snp_lr,225,2018-11-12 23:59:59.999989,111.2699966430664,112.22000122070312,105.58999633789062,109.02999877929688,5024700.0,109.24317396804022,109.24317396804022,LSTM_Ind,225,737010.9999999999,Broker,225,993.481654124027,9876.968863491647,BuySell,225,,,Trades - Net Profit/Loss,225,,
226,snp_lr,226,2018-11-13 23:59:59.999989,109.0500030517578,110.9499969482422,106.48999786376952,107.0,3145900.0,107.67577757204295,107.67577757204295,LSTM_Ind,226,737011.9999999999,Broker,226,993.481654124027,9711.569722036827,BuySell,226,,,Trades - Net Profit/Loss,226,,
227,snp_lr,227,2018-11-14 23:59:59.999989,107.66000366210938,109.75,104.66999816894531,106.56999969482422,2577400.0,107.01431445081077,107.01431445081077,LSTM_Ind,227,737012.9999999999,Broker,227,993.481654124027,9676.534389983073,BuySell,227,,,Trades - Net Profit/Loss,227,,
228,snp_lr,228,2018-11-15 23:59:59.999989,105.9000015258789,114.41000366210938,105.7300033569336,113.05999755859376,5046900.0,112.96412960021246,112.96412960021246,LSTM_Ind,228,737013.9999999999,Broker,228,993.481654124027,10205.322922103716,BuySell,228,,,Trades - Net Profit/Loss,228,,
229,snp_lr,229,2018-11-16 23:59:59.999989,111.3499984741211,114.66000366210938,110.66000366210938,113.93000030517578,3867000.0,114.10847434514923,114.10847434514923,LSTM_Ind,229,737014.9999999999,Broker,229,993.481654124027,10276.208534851641,BuySell,229,,,Trades - Net Profit/Loss,229,,
230,snp_lr,230,2018-11-19 23:59:59.999989,115.25,115.5,104.7699966430664,106.0,4352900.0,106.83654275888344,106.83654275888344,LSTM_Ind,230,737017.9999999999,Broker,230,993.481654124027,9630.092263458204,BuySell,230,,,Trades - Net Profit/Loss,230,,
231,snp_lr,231,2018-11-20 23:59:59.999989,100.8000030517578,106.83000183105469,97.56999969482422,104.72000122070312,3263300.0,104.55365297536346,104.55365297536346,LSTM_Ind,231,737018.9999999999,Broker,231,993.481654124027,9525.801215937352,BuySell,231,,,Trades - Net Profit/Loss,231,,
232,snp_lr,232,2018-11-21 23:59:59.999989,107.0500030517578,108.48999786376952,105.55999755859376,106.83999633789062,2069000.0,107.22688291939278,107.22688291939278,LSTM_Ind,232,737019.9999999999,Broker,232,993.481654124027,9698.533030284883,BuySell,232,,,Trades - Net Profit/Loss,232,,
233,snp_lr,233,2018-11-23 23:59:59.999989,105.18000030517578,107.4800033569336,104.9800033569336,105.5,641600.0,106.03385681770742,106.03385681770742,LSTM_Ind,233,737021.9999999999,Broker,233,993.481654124027,9589.353534168891,BuySell,233,,,Trades - Net Profit/Loss,233,,
234,snp_lr,234,2018-11-26 23:59:59.999989,107.31999969482422,110.52999877929688,106.25,110.44000244140624,1837700.0,110.41862915189377,110.41862915189377,LSTM_Ind,234,737024.9999999999,Broker,234,993.481654124027,9991.85237846687,BuySell,234,,,Trades - Net Profit/Loss,234,,
235,snp_lr,235,2018-11-27 23:59:59.999989,109.75,111.6999969482422,108.25,109.55999755859376,1480000.0,109.99014758177532,109.99014758177532,LSTM_Ind,235,737025.9999999999,Broker,235,993.481654124027,9920.151817078531,BuySell,235,,,Trades - Net Profit/Loss,235,,
236,snp_lr,236,2018-11-28 23:59:59.999989,109.9000015258789,111.25,107.7699966430664,110.62999725341795,2003300.0,110.73753529643871,110.73753529643871,LSTM_Ind,236,737026.9999999999,Broker,236,993.481654124027,10007.33267289271,BuySell,236,,,Trades - Net Profit/Loss,236,,
237,snp_lr,237,2018-11-29 23:59:59.999989,109.5,112.9499969482422,109.16999816894531,111.91000366210938,1518100.0,112.14931375962018,112.14931375962018,LSTM_Ind,237,737027.9999999999,Broker,237,993.481654124027,10111.624342037238,BuySell,237,,,Trades - Net Profit/Loss,237,,
238,snp_lr,238,2018-11-30 23:59:59.999989,111.38999938964844,112.1999969482422,108.9000015258789,109.66999816894531,2562100.0,110.15051501095341,110.15051501095341,LSTM_Ind,238,737028.9999999999,Broker,238,993.481654124027,9929.114387252072,BuySell,238,,,Trades - Net Profit/Loss,238,,
239,snp_lr,239,2018-12-03 23:59:59.999989,112.0,112.01000213623048,100.95999908447266,103.45999908447266,8217000.0,104.05621191320013,104.05621191320013,LSTM_Ind,239,737031.9999999999,Broker,239,993.481654124027,9423.139444073657,BuySell,239,,,Trades - Net Profit/Loss,239,,
240,snp_lr,240,2018-12-04 23:59:59.999989,104.37999725341795,106.51000213623048,100.5,101.69000244140624,3848800.0,102.2992197845995,102.2992197845995,LSTM_Ind,240,737032.9999999999,Broker,240,993.481654124027,9278.924615903908,BuySell,240,,,Trades - Net Profit/Loss,240,,
241,snp_lr,241,2018-12-06 23:59:59.999989,99.0,106.5500030517578,98.0,106.1999969482422,3470400.0,105.83529576181525,105.83529576181525,LSTM_Ind,241,737034.9999999999,Broker,241,993.481654124027,9646.38750652446,BuySell,241,,,Trades - Net Profit/Loss,241,,
242,snp_lr,242,2018-12-07 23:59:59.999989,105.23999786376952,108.18000030517578,101.70999908447266,102.66999816894531,2899900.0,103.37779436190425,103.37779436190425,LSTM_Ind,242,737035.9999999999,Broker,242,9568.16922088382,9568.16922088382,BuySell,242,,109.8027003097534,Trades - Net Profit/Loss,242,,-431.83077911618193
243,snp_lr,243,2018-12-10 23:59:59.999989,102.12000274658205,105.9000015258789,102.11000061035156,105.23999786376952,1812500.0,105.39508246992723,105.39508246992723,LSTM_Ind,243,737038.9999999999,Broker,243,1002.9472856723114,9829.855960961599,BuySell,243,100.57835060119629,,Trades - Net Profit/Loss,243,,
244,snp_lr,244,2018-12-11 23:59:59.999989,107.45999908447266,107.91000366210938,104.58000183105469,105.41999816894531,3398100.0,105.85667663330796,105.85667663330796,LSTM_Ind,244,737039.9999999999,Broker,244,1002.9472856723114,9844.953322112895,BuySell,244,,,Trades - Net Profit/Loss,244,,
245,snp_lr,245,2018-12-12 23:59:59.999989,107.83000183105469,108.12999725341795,103.4800033569336,104.19000244140624,3947200.0,104.72607513809012,104.72607513809012,LSTM_Ind,245,737040.9999999999,Broker,245,1002.9472856723114,9741.788554169458,BuySell,245,,,Trades - Net Profit/Loss,245,,
246,snp_lr,246,2018-12-13 23:59:59.999989,105.08000183105469,106.58999633789062,102.91000366210938,105.9000015258789,2291300.0,105.97837860457938,105.97837860457938,LSTM_Ind,246,737041.9999999999,Broker,246,1002.9472856723114,9885.213165152512,BuySell,246,,,Trades - Net Profit/Loss,246,,
247,snp_lr,247,2018-12-14 23:59:59.999989,103.87000274658205,105.9000015258789,102.23999786376952,103.45999908447266,1762600.0,103.89701892956717,103.89701892956717,LSTM_Ind,247,737042.9999999999,Broker,247,1002.9472856723114,9680.560189525737,BuySell,247,,,Trades - Net Profit/Loss,247,,
===============================================================================
Cerebro:
  -----------------------------------------------------------------------------
  - Datas:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Data0:
      - Name: snp_lr
      - Timeframe: Days
      - Compression: 1
  -----------------------------------------------------------------------------
  - Strategies:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - LSTM_Ind:
      *************************************************************************
      - Params:
        - signals: 
        - _accumulate: False
        - _concurrent: False
        - _data: None
        - b: 0.1
        - s: 0.3
      *************************************************************************
      - Indicators:
      *************************************************************************
      - Observers:
        .......................................................................
        - Broker:
          - Lines: cash, value
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - fund: None
        .......................................................................
        - BuySell:
          - Lines: buy, sell
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - barplot: True
            - bardist: 0.015
        .......................................................................
        - Trades:
          - Lines: pnlplus, pnlminus
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - pnlcomm: True
      *************************************************************************
      - Analyzers:
        .......................................................................
        - Value:
          - Begin: 10000
          - End: 9680.560189525737
        .......................................................................
        - dd:
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - fund: None
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Analysis:
            - len: 53
            - drawdown: 20.888200027962878
            - moneydown: 2555.996421431706
            """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
            - max:
              - len: 114
              - drawdown: 24.170459787723864
              - moneydown: 2957.6319950535344
